Player,Versus,BasedOnMinutes,scouting_period,Per90_% of Aerials Won,Per90_% of Dribblers Tackled,Per90_Aerials Lost,Per90_Aerials Won,Per90_Assists,Per90_Average Shot Distance,Per90_Ball Recoveries,Per90_Blocks,Per90_Carries,Per90_Carries into Final Third,Per90_Carries into Penalty Area,Per90_Challenges Lost,Per90_Clearances,Per90_Corner Kicks,Per90_Crosses,Per90_Crosses into Penalty Area,Per90_Dead-ball Passes,Per90_Dispossessed,Per90_Dribblers Tackled,Per90_Dribbles Challenged,Per90_Errors,Per90_Fouls Committed,Per90_Fouls Drawn,Per90_GCA (Dead-ball Pass),Per90_GCA (Defensive Action),Per90_GCA (Fouls Drawn),Per90_GCA (Live-ball Pass),Per90_GCA (Shot),Per90_GCA (Take-On),Per90_Goal-Creating Actions,Per90_Goals,Per90_Goals + Assists,Per90_Goals - xG,Per90_Goals/Shot,Per90_Goals/Shot on Target,Per90_Inswinging Corner Kicks,Per90_Interceptions,Per90_Key Passes,Per90_Live-ball Passes,Per90_Miscontrols,Per90_Non-Penalty Goals,Per90_Non-Penalty Goals - npxG,Per90_Offsides,Per90_Outswinging Corner Kicks,Per90_Own Goals,Per90_Pass Completion %,Per90_Pass Completion % (Long),Per90_Pass Completion % (Medium),Per90_Pass Completion % (Short),Per90_Passes Attempted,Per90_Passes Attempted (Long),Per90_Passes Attempted (Medium),Per90_Passes Attempted (Short),Per90_Passes Blocked,Per90_Passes Completed,Per90_Passes Completed (Long),Per90_Passes Completed (Medium),Per90_Passes Completed (Short),Per90_Passes Offside,Per90_Passes Received,Per90_Passes from Free Kicks,Per90_Passes into Final Third,Per90_Passes into Penalty Area,Per90_Penalty Kicks Attempted,Per90_Penalty Kicks Conceded,Per90_Penalty Kicks Made,Per90_Penalty Kicks Won,Per90_Progressive Carries,Per90_Progressive Carrying Distance,Per90_Progressive Passes,Per90_Progressive Passes Rec,Per90_Progressive Passing Distance,Per90_Red Cards,Per90_SCA (Dead-ball Pass),Per90_SCA (Defensive Action),Per90_SCA (Fouls Drawn),Per90_SCA (Live-ball Pass),Per90_SCA (Shot),Per90_SCA (Take-On),Per90_Second Yellow Card,Per90_Shot-Creating Actions,Per90_Shots Blocked,Per90_Shots Total,Per90_Shots from Free Kicks,Per90_Shots on Target,Per90_Shots on Target %,Per90_Straight Corner Kicks,Per90_Successful Take-On %,Per90_Successful Take-Ons,Per90_Switches,Per90_Tackled During Take-On Percentage,Per90_Tackles,Per90_Tackles (Att 3rd),Per90_Tackles (Def 3rd),Per90_Tackles (Mid 3rd),Per90_Tackles Won,Per90_Take-Ons Attempted,Per90_Through Balls,Per90_Throw-ins Taken,Per90_Times Tackled During Take-On,Per90_Tkl+Int,Per90_Total Carrying Distance,Per90_Total Passing Distance,Per90_Touches,Per90_Touches (Att 3rd),Per90_Touches (Att Pen),Per90_Touches (Def 3rd),Per90_Touches (Def Pen),Per90_Touches (Live-Ball),Per90_Touches (Mid 3rd),Per90_Yellow Cards,Per90_npxG + xAG,Per90_npxG/Shot,Per90_npxG: Non-Penalty xG,Per90_xA: Expected Assists,Per90_xAG: Exp. Assisted Goals,Per90_xG: Expected Goals
Carlos Soler,Midfielders,392,2019-2020 Champions League,57.1,20.0,0.69,0.92,0.0,13.7,4.36,0.92,22.04,0.69,0.23,1.84,0.69,0.0,0.46,0.0,0.69,0.69,0.46,2.3,0.0,0.46,1.15,0.0,0.0,0.0,0.23,0.0,0.0,0.23,0.23,0.23,0.0,0.17,0.5,0.0,0.23,0.46,32.37,0.92,0.23,0.0,0.0,0.0,0.0,79.3,71.4,80.4,84.0,33.29,1.61,11.71,17.22,0.8049999999999999,26.4,1.15,9.41,14.46,0.23,30.31,0.69,2.3,1.15,0.0,0.0,0.0,0.0,1.38,38.57,3.67,2.53,123.52,0.0,0.23,0.0,0.46,2.07,0.23,0.0,0.0,2.98,0.0,1.38,0.0,0.46,33.3,0.0,66.7,0.46,0.0,33.3,1.15,0.23,0.46,0.46,0.46,0.69,0.0,0.0,0.23,1.38,93.9,376.3,41.56,14.01,1.84,8.04,1.61,41.56,20.2,0.0,0.28,0.17,0.23,0.07,0.05,0.23
Carlos Soler,Midfielders,507,2018-2019 Europa League,50.0,42.1,0.18,0.18,0.0,20.3,7.81,1.24,33.73,2.13,0.36,1.95,0.71,0.53,3.37,0.53,1.24,0.53,1.42,3.37,0.0,0.89,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.36,0.89,0.89,47.04,0.71,0.0,-0.18,0.18,0.18,0.0,80.2,55.3,82.6,90.8,48.46,6.75,15.27,23.25,0.71,38.88,3.73,12.6,21.12,0.18,41.18,0.53,1.6,1.42,0.0,0.0,0.0,0.0,1.78,96.92,3.55,3.91,151.24,0.0,0.36,0.18,0.36,1.24,0.0,0.36,0.0,2.49,0.53,1.42,0.0,0.36,25.0,0.0,72.7,1.42,0.36,27.3,1.95,0.53,0.53,0.89,1.24,1.95,0.0,0.18,0.53,2.84,197.4,639.05,57.16,20.95,1.6,10.12,2.31,57.16,26.8,0.18,0.23,0.12,0.18,0.12,0.05,0.18
Carlos Soler,Midfielders,796,2024-2025 Premier League,40.0,23.5,0.68,0.45,0.11,20.2,4.52,1.36,24.65,1.36,0.45,1.47,1.02,1.47,2.04,0.0,3.84,1.13,0.45,1.92,0.23,1.81,1.02,0.0,0.0,0.0,0.23,0.0,0.0,0.23,0.11,0.23,-0.01,0.06,0.2,0.79,0.34,1.02,40.48,0.68,0.11,-0.01,0.0,0.34,0.0,84.3,55.6,81.9,95.7,44.55,4.07,16.85,21.26,0.7949999999999999,37.54,2.26,13.79,20.35,0.23,36.18,1.81,3.17,0.79,0.0,0.0,0.0,0.0,1.02,44.77,4.3,2.04,172.54,0.0,0.57,0.11,0.11,2.49,0.45,0.11,0.0,3.84,0.34,2.04,0.11,0.57,27.8,0.0,45.5,0.57,0.57,45.5,0.9,0.0,0.45,0.45,0.9,1.24,0.45,0.11,0.57,1.24,115.89,587.49,51.9,14.13,1.47,11.87,1.36,51.9,26.34,0.57,0.23,0.06,0.12,0.1,0.1,0.12
Carlos Soler,Midfielders,1090,2023-2024 Ligue 1,50.0,28.6,0.5,0.5,0.17,15.0,4.54,0.83,58.38,1.9,0.17,1.24,0.91,0.5,1.9,0.17,3.63,0.66,0.5,1.73,0.08,0.91,0.83,0.0,0.0,0.0,0.17,0.0,0.0,0.17,0.17,0.33,0.04,0.14,0.4,0.08,0.41,1.65,60.77,1.16,0.17,0.04,0.08,0.08,0.0,85.7,69.4,88.6,90.4,64.57,5.95,24.69,29.39,1.035,55.32,4.13,21.88,26.59,0.17,55.57,1.4,4.79,1.4,0.0,0.0,0.0,0.0,1.24,107.5,6.11,4.87,240.85,0.0,0.17,0.0,0.17,2.48,0.17,0.08,0.0,3.06,0.25,1.16,0.0,0.41,35.7,0.0,50.0,0.41,0.17,40.0,1.24,0.33,0.74,0.17,0.83,0.83,0.33,1.57,0.33,1.65,280.98,891.99,72.0,22.54,2.97,15.11,2.23,72.0,34.93,0.08,0.32,0.11,0.12,0.16,0.2,0.12
Carlos Soler,Midfielders,1187,2022-2023 Ligue 1,14.3,52.6,0.45,0.08,0.15,15.2,5.08,0.91,47.46,2.12,0.15,0.68,0.45,0.76,1.67,0.08,1.52,0.99,0.76,1.44,0.0,1.36,1.06,0.0,0.0,0.08,0.53,0.0,0.0,0.61,0.23,0.38,0.11,0.3,0.5,0.38,0.3,0.99,46.93,1.52,0.23,0.11,0.0,0.23,0.0,84.9,58.7,87.8,88.9,48.6,3.49,14.25,26.69,0.875,41.25,2.05,12.51,23.73,0.15,45.04,0.38,3.03,0.38,0.0,0.0,0.0,0.08,1.36,84.92,4.02,5.08,133.14,0.0,0.15,0.0,0.3,1.97,0.15,0.0,0.0,2.58,0.3,0.76,0.0,0.45,60.0,0.0,41.7,0.38,0.08,33.3,1.52,0.3,0.45,0.76,0.91,0.91,0.23,0.38,0.3,1.82,218.67,573.51,56.79,21.99,1.9,7.96,1.06,56.79,27.22,0.0,0.23,0.16,0.12,0.11,0.11,0.12
Carlos Soler,Midfielders,1384,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",47.4,30.4,0.65,0.59,0.07,19.3,4.49,1.04,39.08,2.02,0.33,1.04,0.85,0.98,2.15,0.07,3.58,0.91,0.46,1.5,0.2,1.37,0.91,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.13,0.2,0.01,0.08,0.29,0.46,0.39,1.5,49.94,0.72,0.13,0.01,0.0,0.26,0.0,84.9,65.0,85.0,93.1,53.78,5.2,20.35,24.52,0.85,45.65,3.38,17.3,22.83,0.26,44.74,1.63,4.42,1.43,0.0,0.0,0.0,0.0,1.3,83.69,5.98,3.32,207.64,0.0,0.46,0.07,0.07,2.93,0.26,0.13,0.0,3.9,0.2,1.63,0.07,0.46,28.0,0.0,50.0,0.59,0.39,38.9,0.98,0.07,0.65,0.26,0.78,1.17,0.46,0.59,0.46,1.37,208.48,726.18,60.8,18.27,1.89,12.36,1.56,60.8,30.82,0.33,0.22,0.07,0.12,0.11,0.1,0.12
Carlos Soler,Midfielders,2066,2019-2020 La Liga,51.4,23.1,0.74,0.78,0.0,17.8,3.57,0.7,24.31,0.87,0.26,1.31,0.61,0.44,1.05,0.09,1.22,0.74,0.39,1.7,0.0,0.96,1.09,0.0,0.0,0.17,0.17,0.0,0.0,0.35,0.09,0.09,0.01,0.11,0.5,0.13,0.39,0.65,30.8,1.48,0.09,0.01,0.04,0.26,0.0,78.4,58.2,81.3,87.4,32.32,3.96,9.32,15.94,0.4599999999999999,25.35,2.31,7.58,13.94,0.3,28.75,0.48,2.53,1.18,0.0,0.0,0.0,0.0,1.26,55.46,3.75,3.79,109.95,0.0,0.22,0.0,0.26,1.31,0.04,0.0,0.0,1.83,0.26,0.78,0.0,0.17,22.2,0.0,60.0,0.65,0.35,40.0,0.91,0.04,0.44,0.44,0.44,1.09,0.13,0.3,0.44,1.31,123.11,384.4,39.77,11.63,1.74,7.01,1.26,39.77,21.48,0.17,0.14,0.09,0.07,0.07,0.06,0.07
Carlos Soler,Midfielders,2365,2017-2018 La Liga,33.3,41.5,0.61,0.3,0.15,21.0,5.14,0.95,32.73,1.79,0.65,1.18,0.72,0.15,2.06,0.27,0.76,1.45,0.84,2.02,0.0,2.06,1.6,0.0,0.04,0.0,0.23,0.04,0.0,0.3,0.04,0.19,-0.12,0.02,0.06,0.04,0.19,1.29,37.22,1.9,0.04,-0.12,0.04,0.08,0.0,81.2,59.8,84.0,89.9,38.13,4.26,13.05,18.49,0.95,30.98,2.55,10.96,16.63,0.15,35.62,0.53,3.31,1.1,0.0,0.0,0.0,0.0,2.63,101.87,3.84,5.94,137.57,0.0,0.08,0.04,0.11,2.09,0.15,0.23,0.0,2.7,0.04,1.71,0.0,0.65,37.8,0.0,46.4,0.99,0.34,53.6,1.94,0.34,0.8,0.8,1.22,2.13,0.15,0.08,1.14,2.13,204.2,502.36,48.29,17.12,2.17,7.46,1.1,48.29,24.39,0.15,0.3,0.09,0.16,0.14,0.14,0.16
Carlos Soler,Midfielders,2460,2018-2019 La Liga,45.1,24.6,1.02,0.84,0.22,19.2,5.45,1.68,26.6,1.76,0.29,1.79,1.35,0.33,2.45,0.44,1.1,1.1,0.59,2.38,0.0,1.9,1.83,0.04,0.0,0.07,0.22,0.04,0.0,0.37,0.07,0.29,-0.08,0.05,0.14,0.22,0.7,1.24,34.68,1.72,0.07,-0.08,0.04,0.11,0.04,75.2,56.8,77.5,83.8,36.04,4.06,11.89,16.9,1.26,27.11,2.3,9.22,14.16,0.26,32.3,0.44,2.96,1.32,0.0,0.04,0.0,0.04,1.76,74.27,4.5,5.38,148.94,0.0,0.18,0.0,0.22,1.61,0.22,0.18,0.0,2.41,0.22,1.5,0.0,0.51,34.1,0.0,43.6,0.88,0.11,56.4,1.5,0.11,0.55,0.84,1.02,2.01,0.15,0.33,1.13,2.2,150.33,425.56,47.63,17.16,2.34,8.89,1.87,47.63,22.35,0.33,0.3,0.1,0.15,0.19,0.15,0.15
Carlos Soler,Midfielders,2474,2021-2022 La Liga,41.4,29.7,0.62,0.44,0.18,23.7,5.02,0.69,22.12,1.46,0.18,0.95,1.02,3.09,5.35,0.15,7.68,0.47,0.4,1.35,0.0,0.76,1.67,0.15,0.0,0.0,0.15,0.0,0.0,0.29,0.4,0.58,0.07,0.12,0.29,1.27,0.51,1.93,27.79,1.42,0.15,0.02,0.07,1.46,0.0,67.1,41.4,72.4,86.0,35.72,9.06,11.35,12.48,0.6000000000000001,23.97,3.75,8.22,10.73,0.25,24.41,4.4,2.58,1.02,0.25,0.0,0.25,0.0,1.46,66.1,3.67,3.24,148.06,0.0,1.35,0.0,0.11,1.67,0.07,0.0,0.0,3.2,0.15,1.24,0.22,0.51,41.2,0.04,50.0,0.69,0.8,50.0,1.06,0.15,0.36,0.55,0.69,1.38,0.11,0.11,0.69,1.56,122.34,434.39,44.45,18.37,1.93,7.06,1.49,44.2,19.86,0.15,0.28,0.1,0.13,0.16,0.15,0.33
Carlos Soler,Midfielders,2735,2020-2021 La Liga,58.1,36.5,0.43,0.59,0.26,27.4,4.87,1.15,33.33,1.65,0.07,1.09,1.35,3.65,4.15,0.0,6.71,0.43,0.63,1.71,0.0,0.86,1.22,0.26,0.0,0.03,0.1,0.03,0.03,0.46,0.36,0.63,0.05,0.14,0.44,1.45,0.76,1.48,44.69,0.95,0.13,0.05,0.0,1.22,0.0,80.6,53.4,87.6,93.4,51.96,10.17,18.59,19.55,0.71,41.86,5.43,16.29,18.26,0.56,39.03,2.9,4.61,0.69,0.3,0.0,0.23,0.0,1.51,112.67,5.03,0.99,224.69,0.0,1.15,0.0,0.16,1.18,0.1,0.13,0.0,2.73,0.36,0.92,0.26,0.3,32.1,0.03,64.1,0.82,0.53,35.9,1.35,0.1,0.46,0.79,0.79,1.28,0.07,0.16,0.46,2.11,200.96,747.38,60.32,14.87,1.09,11.88,2.67,60.02,34.26,0.23,0.23,0.09,0.08,0.13,0.15,0.31
Casemiro,Midfielders,321,2024-2025 Europa League,20.0,80.0,2.24,0.56,0.0,12.9,5.33,2.52,44.3,0.56,0.0,0.28,1.4,0.0,1.12,0.28,1.96,0.28,1.12,1.4,0.0,1.12,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,0.0,1.4,2.24,63.93,0.28,0.0,-0.17,0.28,0.0,0.0,85.5,63.0,91.0,90.6,65.89,7.57,24.95,29.72,0.98,56.36,4.77,22.71,26.92,0.0,56.36,1.68,5.33,1.68,0.0,0.0,0.0,0.0,0.28,57.48,4.77,2.24,340.09,0.0,0.0,0.28,0.0,4.21,0.0,0.28,0.0,4.77,1.12,2.52,0.0,0.28,11.1,0.0,100.0,1.12,0.0,0.0,2.8,0.28,1.12,1.4,1.12,1.12,0.56,0.28,0.0,4.21,136.26,944.02,77.1,15.98,2.52,15.14,2.24,77.1,46.26,0.56,0.25,0.07,0.17,0.08,0.08,0.17
Casemiro,Midfielders,329,2018 World Cup,47.6,41.7,3.01,2.74,0.0,26.7,8.48,1.91,50.88,0.82,0.0,1.91,3.28,0.0,0.82,0.27,2.19,0.27,1.37,3.28,0.0,0.82,0.55,0.0,0.0,0.0,0.27,0.0,0.0,0.27,0.0,0.0,-0.05,0.0,0.0,0.0,1.64,1.09,71.4,0.55,0.0,-0.05,0.0,0.0,0.0,85.1,90.9,82.7,90.8,73.59,6.02,26.81,35.84,1.23,62.64,5.47,22.16,32.55,0.0,55.26,2.19,8.48,0.82,0.0,0.0,0.0,0.0,1.09,104.77,7.39,1.64,350.43,0.0,0.0,0.0,0.0,3.56,0.0,0.27,0.0,3.83,0.27,1.09,0.0,0.55,50.0,0.0,85.7,1.64,1.37,14.3,4.65,0.0,3.28,1.37,2.74,1.91,0.27,0.0,0.27,6.29,199.15,1019.27,85.08,9.57,0.82,21.34,4.38,85.08,54.71,0.55,0.08,0.04,0.05,0.08,0.03,0.05
Casemiro,Midfielders,390,2022 World Cup,50.0,66.7,0.69,0.69,0.0,26.0,5.08,3.0,30.46,1.38,0.0,0.46,1.15,0.0,0.46,0.23,0.92,0.92,0.92,1.38,0.0,1.62,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.14,0.11,0.33,0.0,1.62,0.92,56.77,0.23,0.23,0.14,0.0,0.0,0.0,82.9,63.0,91.3,84.1,57.92,6.23,24.0,24.69,1.615,48.0,3.92,21.92,20.77,0.23,46.85,0.92,5.31,0.69,0.0,0.0,0.0,0.0,0.69,53.31,5.31,1.38,245.77,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,2.08,0.46,2.08,0.23,0.69,33.3,0.0,33.3,0.23,0.69,33.3,2.54,0.69,0.69,1.15,0.92,0.69,0.23,0.0,0.23,4.15,117.69,828.69,69.92,16.38,1.15,13.62,2.31,69.92,40.15,0.23,0.14,0.05,0.09,0.09,0.02,0.09
Casemiro,Midfielders,395,2019 Copa América,56.8,33.3,3.65,4.78,0.0,18.1,5.92,2.73,38.28,0.68,0.0,3.65,1.82,0.0,0.46,0.0,3.65,0.91,1.82,5.47,0.0,3.87,1.59,0.0,0.0,0.0,0.23,0.23,0.0,0.46,0.23,0.23,-0.02,0.17,1.0,0.0,3.19,0.46,63.8,1.37,0.23,-0.02,0.23,0.0,0.0,82.2,73.0,87.2,85.2,67.9,8.43,28.48,27.8,1.25,55.82,6.15,24.84,23.7,0.46,52.86,3.65,5.7,0.46,0.0,0.0,0.0,0.0,0.91,85.44,6.38,0.68,304.41,0.0,0.0,0.0,0.0,1.37,0.23,0.0,0.0,1.59,0.91,1.37,0.0,0.23,16.7,0.0,33.3,0.23,2.05,66.7,2.96,0.0,1.37,1.59,2.05,0.68,0.46,0.0,0.46,6.15,144.23,1039.44,82.71,9.34,1.37,19.14,2.51,82.71,54.68,0.46,0.27,0.3,0.25,0.05,0.02,0.25
Casemiro,Midfielders,478,2021 Copa América,63.9,27.8,2.45,4.33,0.0,24.7,9.41,1.32,49.33,1.13,0.0,2.45,1.51,0.0,0.38,0.0,1.13,0.38,0.94,3.39,0.0,1.88,0.19,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.19,0.19,0.08,0.13,0.2,0.0,2.64,0.56,66.28,0.75,0.19,0.08,0.0,0.0,0.0,81.6,64.4,82.9,90.1,67.59,8.47,24.29,30.5,1.225,55.17,5.46,20.15,27.49,0.19,51.4,1.13,7.15,1.13,0.0,0.0,0.0,0.0,1.32,87.36,8.66,1.13,311.05,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,1.69,0.19,1.51,0.19,0.94,62.5,0.0,66.7,0.38,0.0,33.3,3.01,0.0,1.69,1.32,1.69,0.56,0.0,0.0,0.19,5.65,144.79,919.77,80.4,12.05,0.75,19.77,1.32,80.4,49.33,0.0,0.15,0.08,0.11,0.04,0.02,0.11
Casemiro,Midfielders,503,2018-2019 Champions League,37.5,35.7,3.58,2.15,0.0,21.4,10.02,2.68,46.88,1.07,0.0,1.61,1.43,0.0,0.0,0.0,1.61,1.07,0.89,2.51,0.0,1.79,0.54,0.0,0.0,0.0,0.36,0.0,0.0,0.36,0.18,0.18,0.14,0.2,1.0,0.0,2.33,0.54,66.92,1.25,0.18,0.14,0.0,0.0,0.0,90.1,88.9,91.7,90.8,68.53,8.05,25.94,32.92,1.0750000000000002,61.73,7.16,23.8,29.88,0.0,51.35,1.61,5.01,0.0,0.0,0.0,0.0,0.0,0.18,74.79,3.94,1.25,303.1,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,2.33,1.07,0.89,0.0,0.18,20.0,0.0,66.7,0.72,1.07,33.3,2.51,0.18,1.43,0.89,1.61,1.07,0.36,0.0,0.36,4.83,159.96,1117.75,81.05,11.45,1.07,21.29,4.83,81.05,49.2,0.0,0.05,0.04,0.04,0.05,0.02,0.04
Casemiro,Midfielders,689,2019-2020 Champions League,54.5,42.9,1.31,1.57,0.13,30.6,8.23,0.91,39.97,1.7,0.0,1.57,1.18,0.0,0.52,0.39,1.96,0.52,1.18,2.74,0.0,1.31,1.18,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.13,0.26,0.08,0.08,0.2,0.0,1.05,0.91,65.7,0.78,0.13,0.08,0.13,0.0,0.0,84.4,63.5,84.8,92.9,67.66,8.23,28.35,27.56,0.78,57.08,5.23,24.03,25.6,0.0,53.56,1.96,5.23,1.05,0.0,0.0,0.0,0.0,0.91,92.22,4.83,0.26,299.52,0.0,0.0,0.0,0.0,2.48,0.26,0.0,0.0,2.74,0.13,1.57,0.13,0.65,41.7,0.0,100.0,0.91,0.91,0.0,3.0,0.0,1.7,1.31,1.57,0.91,0.13,0.0,0.0,4.05,165.24,959.04,77.98,11.36,0.26,19.85,2.48,77.98,47.55,0.13,0.1,0.03,0.05,0.09,0.05,0.05
Casemiro,Midfielders,828,2020-2021 Champions League,75.0,32.0,0.87,2.61,0.11,25.5,9.46,1.96,39.78,0.54,0.0,1.85,1.3,0.0,0.54,0.0,1.09,0.54,0.87,2.72,0.0,1.52,1.85,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.11,0.22,-0.04,0.09,0.5,0.0,1.96,0.76,68.91,0.76,0.11,-0.04,0.11,0.0,0.0,83.9,66.7,90.4,88.3,70.22,9.46,24.78,30.54,1.36,58.91,6.3,22.39,26.96,0.22,55.65,0.98,4.02,0.22,0.0,0.0,0.0,0.0,0.22,56.85,3.7,1.52,278.37,0.0,0.0,0.0,0.0,1.41,0.11,0.0,0.0,1.52,0.33,1.2,0.0,0.22,18.2,0.0,100.0,0.22,1.52,0.0,2.5,0.0,1.2,1.3,1.41,0.22,0.11,0.11,0.0,4.46,130.87,989.35,81.3,11.3,1.74,21.74,3.59,81.3,49.13,0.43,0.22,0.13,0.15,0.07,0.05,0.15
Casemiro,Midfielders,837,2024-2025 Premier League,62.1,52.5,1.18,1.94,0.0,19.4,6.24,2.69,42.37,0.75,0.0,2.04,3.23,0.0,1.72,0.54,1.51,0.86,2.26,4.3,0.32,0.97,1.4,0.0,0.0,0.0,0.32,0.0,0.0,0.32,0.11,0.11,-0.01,0.06,0.2,0.0,0.86,1.72,60.0,0.65,0.11,-0.01,0.32,0.0,0.0,79.3,62.1,85.0,87.5,62.26,6.24,24.3,26.67,1.935,49.35,3.87,20.65,23.33,0.75,52.69,1.29,5.27,1.4,0.0,0.0,0.0,0.0,0.32,63.23,4.73,2.04,260.22,0.0,0.11,0.0,0.0,3.98,0.22,0.0,0.0,4.3,0.54,1.94,0.0,0.54,27.8,0.0,60.0,0.32,0.43,40.0,4.19,0.75,2.26,1.18,2.8,0.54,0.54,0.22,0.22,5.05,136.24,826.56,78.17,15.59,2.69,21.51,5.05,78.17,41.51,0.11,0.34,0.06,0.12,0.16,0.23,0.12
Casemiro,Midfielders,910,2021-2022 Champions League,72.7,36.7,0.59,1.58,0.0,23.7,7.71,1.68,31.25,0.59,0.0,1.88,1.98,0.0,0.3,0.0,0.99,1.09,1.09,2.97,0.0,1.68,1.78,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.0,-0.05,0.0,0.0,0.0,1.58,0.59,54.1,0.89,0.0,-0.05,0.0,0.0,0.0,87.4,78.6,91.1,89.1,55.09,6.92,18.99,25.52,0.7949999999999999,48.16,5.44,17.31,22.75,0.0,45.2,0.99,3.86,0.79,0.0,0.0,0.0,0.0,0.69,72.3,4.35,0.49,262.48,0.0,0.1,0.0,0.3,1.48,0.1,0.1,0.0,2.08,0.49,0.99,0.0,0.2,20.0,0.0,70.6,1.19,1.09,29.4,2.97,0.2,1.58,1.19,1.98,1.68,0.2,0.0,0.49,4.55,147.46,825.92,67.05,9.2,1.19,22.95,4.95,67.05,35.41,0.3,0.08,0.05,0.05,0.05,0.03,0.05
Casemiro,Midfielders,943,2017-2018 Champions League,37.5,46.7,1.43,0.86,0.0,20.3,6.59,2.96,37.32,1.24,0.0,2.29,2.39,0.0,0.29,0.0,1.43,1.43,2.0,4.29,0.1,1.05,1.62,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.1,0.1,0.07,0.14,0.2,0.0,2.2,0.67,51.73,1.05,0.1,0.07,0.0,0.0,0.0,90.2,82.8,93.6,94.7,53.64,8.88,21.0,21.57,1.145,48.39,7.35,19.66,20.42,0.48,44.86,1.43,4.77,0.19,0.0,0.0,0.0,0.0,0.48,67.0,4.01,1.53,256.07,0.0,0.0,0.1,0.1,1.53,0.0,0.1,0.0,1.81,1.05,0.67,0.0,0.48,71.4,0.0,76.5,1.24,1.43,23.5,4.29,0.57,2.39,1.34,2.77,1.62,0.29,0.0,0.38,6.49,137.34,923.76,67.86,8.69,1.15,22.24,5.06,67.86,38.08,0.19,0.14,0.05,0.03,0.11,0.11,0.03
Casemiro,Midfielders,987,2022-2023 Europa League,58.6,32.5,2.19,3.1,0.09,20.0,9.12,3.37,44.13,0.46,0.0,2.46,2.01,0.0,0.27,0.09,1.55,0.82,1.19,3.65,0.0,1.0,2.01,0.09,0.0,0.0,0.36,0.0,0.0,0.46,0.0,0.09,-0.15,0.0,0.0,0.0,1.55,1.19,64.47,0.91,0.0,-0.15,0.09,0.0,0.0,78.7,68.0,81.3,87.6,66.29,11.12,23.43,27.9,1.915,52.16,7.57,19.06,24.44,0.27,50.7,1.28,7.11,0.64,0.0,0.0,0.0,0.0,1.19,75.05,7.29,1.73,364.47,0.0,0.09,0.0,0.09,2.92,0.18,0.0,0.0,3.28,1.0,2.1,0.0,0.55,26.1,0.0,42.9,0.27,0.82,28.6,2.92,0.09,1.73,1.09,1.28,0.64,0.55,0.27,0.18,4.47,145.9,962.74,81.98,14.59,2.1,22.71,3.92,81.98,44.95,0.27,0.26,0.07,0.15,0.09,0.12,0.15
Casemiro,Midfielders,1982,2023-2024 Premier League,65.6,48.1,1.0,1.91,0.09,17.1,6.04,3.36,44.68,1.0,0.05,2.5,3.22,0.0,0.59,0.14,1.54,0.77,2.32,4.81,0.05,1.36,0.45,0.0,0.0,0.0,0.18,0.0,0.0,0.18,0.05,0.14,-0.11,0.03,0.11,0.0,0.82,0.73,62.89,0.68,0.05,-0.11,0.27,0.0,0.0,81.8,56.1,86.1,89.9,64.71,8.49,25.79,27.06,1.34,52.9,4.77,22.2,24.34,0.27,52.81,1.27,5.63,0.82,0.0,0.05,0.0,0.0,0.54,78.51,5.09,1.63,348.6,0.0,0.09,0.0,0.05,1.59,0.14,0.0,0.0,1.86,1.5,1.77,0.05,0.41,23.1,0.0,50.0,0.41,0.27,44.4,3.77,0.36,1.95,1.45,2.54,0.82,0.18,0.0,0.36,4.59,162.38,914.35,80.01,11.13,2.04,29.33,7.67,80.01,40.14,0.32,0.2,0.09,0.16,0.05,0.05,0.16
