Player,Versus,BasedOnMinutes,scouting_period,Per90_Average Pass Length,Per90_Avg. Distance of Def. Actions,Per90_Avg. Length of Goal Kicks,Per90_Clean Sheet Percentage,Per90_Clean Sheets,Per90_Corner Kick Goals Against,Per90_Crosses Faced,Per90_Crosses Stopped,Per90_Crosses Stopped %,Per90_Def. Actions Outside Pen. Area,Per90_Draws,Per90_Free Kick Goals Against,Per90_Goal Kicks,Per90_Goals Against,Per90_Launch %,Per90_Launch% (Goal Kicks),Per90_Losses,Per90_Own Goals Scored Against Goalkeeper,Per90_PSxG-GA,Per90_PSxG/SoT,Per90_Pass Completion Percentage (Launched),Per90_Passes Attempted (GK),Per90_Passes Attempted (Launched),Per90_Passes Completed (Launched),Per90_Penalty Kicks Allowed,Per90_Penalty Kicks Attempted,Per90_Penalty Kicks Missed,Per90_Penalty Kicks Saved,Per90_Post-Shot Expected Goals,Per90_Save Percentage,Per90_Save% (Penalty Kicks),Per90_Saves,Per90_Shots on Target Against,Per90_Throws Attempted,Per90_Wins,Percentile_Average Pass Length,Percentile_Avg. Distance of Def. Actions,Percentile_Avg. Length of Goal Kicks,Percentile_Clean Sheet Percentage,Percentile_Clean Sheets,Percentile_Corner Kick Goals Against,Percentile_Crosses Faced,Percentile_Crosses Stopped,Percentile_Crosses Stopped %,Percentile_Def. Actions Outside Pen. Area,Percentile_Draws,Percentile_Free Kick Goals Against,Percentile_Goal Kicks,Percentile_Goals Against,Percentile_Launch %,Percentile_Launch% (Goal Kicks),Percentile_Losses,Percentile_Own Goals Scored Against Goalkeeper,Percentile_PSxG-GA,Percentile_PSxG/SoT,Percentile_Pass Completion Percentage (Launched),Percentile_Passes Attempted (GK),Percentile_Passes Attempted (Launched),Percentile_Passes Completed (Launched),Percentile_Penalty Kicks Allowed,Percentile_Penalty Kicks Attempted,Percentile_Penalty Kicks Missed,Percentile_Penalty Kicks Saved,Percentile_Post-Shot Expected Goals,Percentile_Save Percentage,Percentile_Save% (Penalty Kicks),Percentile_Saves,Percentile_Shots on Target Against,Percentile_Throws Attempted,Percentile_Wins
Steve Mandanda,Goalkeepers,630,2017-2018 Europa League,40.4,11.3,47.7,14.3,0.14,0.0,11.29,0.57,5.1,0.14,0.29,0.0,8.14,1.14,53.2,68.4,0.29,0.0,-0.07,0.33,42.3,24.43,18.57,7.86,0.29,0.29,0.0,0.0,1.07,64.7,0.0,1.29,2.43,3.43,0.43,65.0,30.0,32.0,28.0,28.0,77.0,28.0,47.0,48.0,8.0,56.0,58.0,54.0,67.0,64.0,36.0,32.0,58.0,37.0,71.0,71.0,59.0,60.0,77.0,11.0,86.0,49.0,46.0,73.0,32.0,46.0,5.0,7.0,34.0,56.0
Steve Mandanda,Goalkeepers,630,2023-2024 Europa League,28.2,12.0,35.6,28.6,0.29,0.14,9.57,0.71,7.5,0.43,0.0,0.0,5.14,1.43,20.2,33.3,0.43,0.0,0.2,0.35,39.2,27.57,7.29,2.86,0.29,0.29,0.0,0.0,1.63,70.4,0.0,2.43,3.86,4.57,0.57,27.0,27.0,38.0,68.0,68.0,49.0,20.0,44.0,64.0,15.0,16.0,55.0,26.0,59.0,16.0,31.0,50.0,62.0,63.0,70.0,71.0,35.0,18.0,18.0,22.0,76.0,49.0,46.0,41.0,52.0,46.0,24.0,29.0,54.0,79.0
Steve Mandanda,Goalkeepers,810,2021-2022 Ligue 1,28.0,19.1,34.4,55.6,0.56,0.33,15.0,0.67,4.4,2.33,0.22,0.0,7.44,0.78,23.5,38.8,0.11,0.11,0.08,0.26,38.5,36.89,11.56,4.44,0.0,0.0,0.0,0.0,0.74,73.1,,2.22,2.89,4.11,0.67,10.0,97.0,22.0,99.0,99.0,10.0,78.0,47.0,37.0,96.0,28.0,71.0,40.0,99.0,16.0,19.0,7.0,13.0,84.0,28.0,60.0,96.0,37.0,54.0,97.0,4.0,46.0,38.0,99.0,75.0,,13.0,4.0,25.0,96.0
Steve Mandanda,Goalkeepers,1485,2024-2025 Ligue 1,32.8,15.7,41.6,37.5,0.36,0.12,10.61,0.42,4.0,1.27,0.12,0.0,4.42,1.39,32.9,50.7,0.55,0.12,-0.24,0.29,33.9,25.76,10.91,3.7,0.12,0.18,0.0,0.06,1.03,58.8,33.3,1.76,3.09,4.0,0.36,59.0,78.0,57.0,85.0,85.0,63.0,24.0,7.0,7.0,74.0,15.0,67.0,24.0,54.0,59.0,59.0,80.0,11.0,7.0,37.0,50.0,41.0,50.0,54.0,63.0,48.0,46.0,93.0,80.0,2.0,87.0,2.0,11.0,35.0,50.0
Steve Mandanda,Goalkeepers,2370,2019-2020 Ligue 1,35.6,14.6,43.8,42.3,0.42,0.08,12.11,0.8,6.6,0.8,0.3,0.0,5.47,1.03,39.9,60.4,0.15,0.08,0.19,0.3,32.1,26.47,13.86,4.44,0.15,0.15,0.0,0.0,1.14,74.7,0.0,2.54,3.49,5.05,0.57,52.0,59.0,48.0,82.0,80.0,66.0,25.0,70.0,80.0,43.0,61.0,70.0,2.0,70.0,48.0,50.0,7.0,20.0,80.0,95.0,11.0,75.0,39.0,25.0,25.0,39.0,39.0,27.0,52.0,57.0,27.0,34.0,30.0,66.0,93.0
Steve Mandanda,Goalkeepers,2385,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",31.3,15.2,40.6,30.8,0.3,0.11,11.17,0.83,7.4,1.21,0.15,0.0,4.49,1.51,30.3,49.6,0.53,0.11,-0.25,0.3,37.2,26.42,10.34,3.85,0.11,0.15,0.0,0.04,1.15,61.1,25.0,2.15,3.58,4.19,0.34,40.0,75.0,40.0,65.0,65.0,66.0,17.0,50.0,74.0,67.0,12.0,71.0,23.0,30.0,46.0,43.0,87.0,4.0,7.0,59.0,61.0,29.0,28.0,41.0,50.0,57.0,42.0,75.0,71.0,6.0,71.0,8.0,19.0,49.0,40.0
Steve Mandanda,Goalkeepers,2704,2017-2018 Ligue 1,34.4,11.8,41.7,39.3,0.37,0.17,11.12,0.84,7.6,0.47,0.3,0.07,6.25,1.24,37.9,52.2,0.13,0.03,-0.1,0.26,36.6,23.58,12.19,4.47,0.1,0.13,0.03,0.03,1.1,69.9,33.3,2.59,3.83,4.27,0.6,24.0,17.0,13.0,87.0,91.0,17.0,2.0,61.0,87.0,17.0,83.0,13.0,2.0,69.0,24.0,20.0,9.0,57.0,46.0,28.0,20.0,65.0,24.0,24.0,72.0,39.0,98.0,61.0,72.0,54.0,72.0,35.0,39.0,31.0,87.0
Steve Mandanda,Goalkeepers,2735,2018-2019 Ligue 1,35.7,14.6,43.6,31.0,0.3,0.07,10.83,0.56,5.2,0.89,0.16,0.0,6.32,1.32,39.8,53.6,0.39,0.0,-0.13,0.26,37.9,25.96,13.72,5.2,0.2,0.23,0.0,0.03,1.16,69.9,14.3,2.37,3.72,4.28,0.46,34.0,70.0,27.0,59.0,55.0,88.0,5.0,52.0,70.0,59.0,13.0,79.0,2.0,48.0,34.0,27.0,59.0,77.0,27.0,46.0,27.0,88.0,34.0,38.0,5.0,70.0,41.0,45.0,66.0,34.0,32.0,23.0,27.0,34.0,70.0
Steve Mandanda,Goalkeepers,3014,2022-2023 Ligue 1,31.5,16.7,41.5,37.5,0.36,0.15,11.41,1.05,9.2,1.52,0.15,0.0,5.73,0.93,30.6,55.7,0.3,0.03,0.02,0.28,38.8,30.52,12.54,4.87,0.06,0.06,0.0,0.03,0.97,72.1,0.0,2.36,3.28,4.96,0.57,28.0,88.0,55.0,88.0,88.0,65.0,15.0,75.0,92.0,92.0,22.0,72.0,22.0,95.0,32.0,65.0,32.0,65.0,48.0,62.0,72.0,95.0,62.0,72.0,78.0,15.0,42.0,68.0,88.0,45.0,32.0,12.0,8.0,75.0,88.0
Steve Mandanda,Goalkeepers,3060,2023-2024 Ligue 1,31.5,15.1,43.1,20.6,0.21,0.15,13.26,1.06,8.0,1.09,0.29,0.0,5.65,1.35,29.9,58.3,0.35,0.09,-0.14,0.25,32.2,29.91,12.24,3.94,0.09,0.09,0.0,0.0,1.12,70.7,0.0,3.06,4.32,4.38,0.35,41.0,93.0,66.0,39.0,39.0,48.0,39.0,61.0,61.0,70.0,57.0,68.0,34.0,45.0,39.0,80.0,57.0,11.0,25.0,27.0,32.0,70.0,66.0,48.0,75.0,16.0,39.0,23.0,75.0,27.0,23.0,48.0,52.0,57.0,52.0
Steve Mandanda,Goalkeepers,3330,2020-2021 Ligue 1,31.9,15.2,42.7,21.6,0.22,0.19,15.24,0.59,3.9,0.95,0.32,0.03,7.86,1.22,32.3,54.6,0.24,0.03,-0.14,0.29,29.1,27.81,13.27,3.86,0.08,0.08,0.0,0.0,1.05,66.9,0.0,2.24,3.43,5.35,0.43,26.0,60.0,26.0,33.0,33.0,26.0,78.0,67.0,60.0,60.0,78.0,40.0,50.0,71.0,36.0,26.0,26.0,50.0,43.0,74.0,9.0,84.0,43.0,22.0,84.0,16.0,33.0,26.0,78.0,36.0,26.0,26.0,12.0,78.0,67.0
Steven Benda,Goalkeepers,1260,2021-2022 Championship,36.9,12.8,45.7,21.4,0.21,0.21,16.71,1.29,7.7,1.0,0.21,0.07,9.36,1.86,46.0,58.8,0.71,0.07,-0.07,0.31,31.3,30.29,19.43,6.07,0.14,0.14,0.0,0.0,1.71,67.6,0.0,3.5,5.29,4.43,0.07,44.0,20.0,41.0,36.0,36.0,24.0,86.0,93.0,78.0,46.0,41.0,7.0,95.0,11.0,47.0,39.0,96.0,18.0,45.0,63.0,45.0,76.0,61.0,64.0,20.0,78.0,47.0,33.0,9.0,39.0,33.0,91.0,91.0,41.0,3.0
Steven Benda,Goalkeepers,1860,2022-2023 Championship,31.1,15.6,34.0,25.0,0.24,0.29,11.85,1.02,8.6,1.35,0.29,0.05,5.61,1.31,29.7,35.3,0.29,0.0,-0.23,0.31,26.3,25.6,9.58,2.52,0.0,0.1,0.05,0.05,1.05,60.9,100.0,1.98,3.34,5.47,0.44,23.0,67.0,6.0,32.0,28.0,13.0,13.0,62.0,82.0,62.0,60.0,16.0,6.0,28.0,26.0,9.0,28.0,78.0,16.0,76.0,6.0,50.0,1.0,1.0,88.0,57.0,96.0,89.0,60.0,13.0,88.0,16.0,35.0,82.0,77.0
Stole Dimitrievski,Goalkeepers,1260,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",38.0,18.2,55.1,28.6,0.29,0.07,12.5,0.86,6.9,1.86,0.36,0.0,5.36,1.14,44.5,76.0,0.43,0.0,-0.16,0.32,26.1,27.14,16.14,4.21,0.07,0.14,0.07,0.0,0.98,62.5,0.0,1.71,2.86,4.86,0.21,88.0,97.0,92.0,58.0,58.0,85.0,32.0,54.0,64.0,92.0,89.0,71.0,47.0,74.0,84.0,92.0,67.0,85.0,15.0,83.0,8.0,35.0,81.0,50.0,71.0,50.0,99.0,26.0,92.0,7.0,26.0,1.0,3.0,76.0,13.0
Stole Dimitrievski,Goalkeepers,1890,2018-2019 La Liga,37.5,14.4,46.6,14.3,0.14,0.24,15.19,0.38,2.5,0.81,0.19,0.0,8.0,1.67,46.2,61.9,0.57,0.0,-0.1,0.27,41.0,22.48,15.33,6.29,0.29,0.33,0.0,0.05,1.57,69.5,14.3,2.81,4.52,5.48,0.24,41.0,56.0,30.0,14.0,14.0,11.0,61.0,27.0,23.0,45.0,14.0,75.0,48.0,17.0,52.0,27.0,86.0,81.0,17.0,25.0,70.0,39.0,42.0,55.0,9.0,98.0,44.0,88.0,27.0,39.0,61.0,48.0,70.0,83.0,27.0
Stole Dimitrievski,Goalkeepers,2772,2021-2022 La Liga,42.1,13.9,53.5,30.0,0.29,0.1,13.15,1.14,8.6,1.14,0.26,0.0,7.47,1.2,54.3,73.0,0.36,0.03,0.06,0.23,32.9,23.08,17.99,5.91,0.23,0.29,0.0,0.06,1.22,76.2,22.2,2.86,4.09,4.9,0.36,80.0,30.0,80.0,41.0,41.0,66.0,27.0,95.0,95.0,52.0,38.0,59.0,48.0,52.0,77.0,73.0,52.0,30.0,63.0,7.0,20.0,38.0,77.0,55.0,13.0,88.0,43.0,80.0,52.0,88.0,54.0,59.0,55.0,70.0,63.0
Stole Dimitrievski,Goalkeepers,3324,2022-2023 La Liga,38.6,16.1,46.7,25.0,0.24,0.24,13.54,0.65,4.8,1.41,0.27,0.0,8.1,1.33,45.0,56.9,0.38,0.11,-0.01,0.3,28.3,22.09,14.54,4.12,0.11,0.14,0.03,0.0,1.2,67.6,0.0,2.55,3.76,5.39,0.35,70.0,63.0,42.0,45.0,45.0,11.0,42.0,39.0,34.0,77.0,67.0,67.0,42.0,39.0,70.0,39.0,42.0,5.0,52.0,73.0,2.0,14.0,55.0,17.0,39.0,52.0,77.0,30.0,48.0,33.0,30.0,27.0,33.0,92.0,52.0
Stole Dimitrievski,Goalkeepers,3330,2023-2024 La Liga,39.4,14.6,48.4,35.1,0.35,0.14,14.3,0.62,4.3,1.03,0.38,0.03,7.22,1.27,47.1,60.3,0.41,0.05,0.05,0.31,28.1,25.08,16.16,4.54,0.03,0.05,0.0,0.03,1.27,69.3,50.0,2.81,4.05,4.62,0.22,69.0,61.0,61.0,76.0,76.0,50.0,54.0,35.0,31.0,50.0,91.0,17.0,57.0,50.0,65.0,54.0,57.0,43.0,54.0,76.0,6.0,35.0,57.0,39.0,76.0,28.0,37.0,65.0,57.0,31.0,81.0,50.0,50.0,72.0,31.0
Sven Ulreich,Goalkeepers,270,2022-2023 Champions League,27.2,16.4,15.9,66.7,0.67,0.0,14.33,0.33,2.3,1.0,0.0,0.0,7.0,0.67,20.0,0.0,0.0,0.0,0.3,0.3,42.1,31.67,6.33,2.67,0.0,0.0,0.0,0.0,0.97,80.0,,2.67,3.33,4.67,1.0,29.0,63.0,3.0,93.0,94.0,81.0,76.0,21.0,20.0,51.0,15.0,53.0,71.0,85.0,23.0,3.0,8.0,58.0,65.0,48.0,69.0,71.0,23.0,29.0,74.0,21.0,47.0,38.0,87.0,74.0,,34.0,21.0,62.0,98.0
Sven Ulreich,Goalkeepers,270,2023-2024 Champions League,29.7,11.2,22.5,0.0,0.0,0.0,11.67,0.33,2.9,0.67,0.0,0.0,6.33,1.67,28.8,15.8,0.0,0.0,0.1,0.37,35.1,39.33,12.33,4.33,0.33,0.33,0.0,0.0,1.77,66.7,0.0,2.33,4.0,4.67,1.0,45.0,27.0,9.0,21.0,21.0,83.0,45.0,40.0,40.0,37.0,12.0,58.0,55.0,46.0,53.0,18.0,6.0,64.0,64.0,79.0,22.0,83.0,68.0,44.0,15.0,81.0,46.0,44.0,31.0,37.0,44.0,19.0,32.0,64.0,97.0
Sven Ulreich,Goalkeepers,540,2021-2022 Bundesliga,25.2,19.2,20.2,16.7,0.17,0.17,9.0,0.5,5.6,1.67,0.17,0.17,6.33,1.83,14.2,10.5,0.5,0.17,-0.22,0.34,31.3,32.83,5.33,1.67,0.17,0.17,0.0,0.0,1.45,56.5,0.0,2.17,3.83,5.17,0.33,2.0,86.0,2.0,30.0,32.0,56.0,2.0,30.0,62.0,66.0,22.0,4.0,18.0,30.0,2.0,6.0,76.0,8.0,22.0,90.0,18.0,58.0,2.0,2.0,24.0,68.0,42.0,36.0,58.0,6.0,36.0,6.0,18.0,72.0,48.0
Sven Ulreich,Goalkeepers,758,2018-2019 Bundesliga,26.6,17.5,29.5,25.0,0.24,0.12,7.24,0.0,0.0,0.95,0.36,0.12,4.39,1.07,20.6,16.2,0.12,0.0,0.11,0.35,35.3,25.88,6.06,2.14,0.24,0.36,0.12,0.0,1.18,69.6,0.0,1.66,2.73,6.65,0.47,2.0,81.0,2.0,67.0,65.0,73.0,2.0,2.0,2.0,35.0,85.0,2.0,2.0,90.0,2.0,2.0,6.0,75.0,90.0,94.0,15.0,27.0,2.0,2.0,2.0,98.0,98.0,35.0,90.0,48.0,35.0,6.0,6.0,98.0,77.0
Sven Ulreich,Goalkeepers,990,2017-2018 Champions League,33.4,16.3,39.8,27.3,0.27,0.0,8.73,0.18,2.1,1.18,0.18,0.0,5.82,1.09,37.1,46.9,0.18,0.0,0.12,0.32,40.3,26.73,12.64,5.09,0.0,0.0,0.0,0.0,1.21,71.4,,2.73,3.82,5.0,0.64,26.0,74.0,9.0,70.0,70.0,79.0,11.0,21.0,23.0,74.0,49.0,59.0,13.0,84.0,33.0,23.0,21.0,68.0,52.0,57.0,61.0,67.0,33.0,48.0,73.0,24.0,48.0,44.0,79.0,65.0,,40.0,21.0,61.0,91.0
Sven Ulreich,Goalkeepers,990,2023-2024 Bundesliga,26.2,19.9,26.4,36.4,0.36,0.18,9.82,0.45,4.6,1.45,0.18,0.09,4.27,1.09,20.4,17.0,0.18,0.0,-0.02,0.35,32.9,31.64,7.18,2.36,0.09,0.09,0.0,0.0,1.07,64.5,0.0,1.73,2.82,5.18,0.64,10.0,98.0,6.0,81.0,81.0,48.0,6.0,19.0,29.0,60.0,29.0,6.0,19.0,90.0,23.0,6.0,10.0,81.0,60.0,90.0,10.0,31.0,15.0,10.0,56.0,27.0,40.0,29.0,81.0,15.0,29.0,2.0,2.0,73.0,81.0
Sven Ulreich,Goalkeepers,2610,2017-2018 Bundesliga,32.5,15.4,39.8,41.4,0.41,0.07,8.52,0.52,6.1,1.28,0.1,0.03,5.28,0.9,33.1,42.5,0.1,0.1,0.08,0.26,41.8,27.41,11.31,4.72,0.03,0.14,0.0,0.1,0.87,70.2,75.0,2.0,2.9,4.86,0.79,7.0,95.0,2.0,98.0,98.0,93.0,2.0,7.0,36.0,83.0,7.0,36.0,2.0,98.0,12.0,7.0,2.0,7.0,79.0,43.0,88.0,40.0,2.0,7.0,83.0,40.0,31.0,93.0,98.0,55.0,90.0,2.0,2.0,55.0,98.0
Thibaut Courtois,Goalkeepers,270,2022 World Cup,26.7,14.0,33.5,66.7,0.67,0.0,12.0,0.33,2.8,0.67,0.33,0.0,12.0,0.67,17.2,22.2,0.33,0.0,0.7,0.28,43.5,29.0,7.67,3.33,0.0,0.33,0.0,0.33,1.37,81.8,100.0,2.67,3.67,5.0,0.33,17.0,62.0,32.0,93.0,95.0,68.0,48.0,27.0,25.0,35.0,68.0,52.0,95.0,90.0,15.0,22.0,45.0,53.0,97.0,37.0,78.0,77.0,15.0,43.0,72.0,80.0,48.0,92.0,48.0,78.0,72.0,47.0,43.0,72.0,48.0
Thibaut Courtois,Goalkeepers,450,2018-2019 Champions League,38.2,16.2,49.1,40.0,0.4,0.0,10.4,0.2,1.9,1.2,0.0,0.2,8.8,1.6,44.8,59.1,0.4,0.0,0.34,0.35,43.0,26.8,17.2,7.4,0.0,0.0,0.0,0.0,1.94,71.4,,4.0,5.6,7.0,0.6,67.0,78.0,69.0,77.0,78.0,82.0,22.0,26.0,24.0,86.0,12.0,4.0,65.0,40.0,59.0,40.0,50.0,56.0,76.0,78.0,60.0,60.0,71.0,79.0,78.0,22.0,47.0,42.0,37.0,46.0,,74.0,71.0,88.0,83.0
Thibaut Courtois,Goalkeepers,585,2019-2020 Champions League,26.8,14.0,31.4,33.3,0.31,0.0,9.85,0.77,7.8,1.54,0.31,0.0,6.62,1.69,18.4,27.9,0.46,0.0,0.32,0.36,32.6,28.46,7.08,2.31,0.15,0.15,0.0,0.0,1.86,67.7,0.0,3.08,4.77,5.85,0.31,13.0,52.0,18.0,78.0,77.0,70.0,23.0,79.0,91.0,82.0,70.0,51.0,26.0,50.0,16.0,18.0,50.0,60.0,70.0,71.0,23.0,72.0,16.0,11.0,45.0,48.0,45.0,44.0,38.0,43.0,44.0,50.0,48.0,87.0,38.0
Thibaut Courtois,Goalkeepers,630,2018 World Cup,33.8,10.7,41.2,42.9,0.43,0.14,12.86,1.0,7.8,0.14,0.0,0.0,9.71,0.86,33.7,38.2,0.14,0.0,0.43,0.29,31.8,25.0,12.14,3.86,0.0,0.0,0.0,0.0,1.29,80.6,,3.57,4.43,8.29,0.86,24.0,34.0,15.0,79.0,79.0,48.0,47.0,76.0,76.0,24.0,23.0,60.0,79.0,76.0,18.0,11.0,11.0,66.0,92.0,47.0,24.0,77.0,27.0,18.0,73.0,23.0,45.0,45.0,50.0,85.0,,89.0,73.0,95.0,95.0
Thibaut Courtois,Goalkeepers,720,2017-2018 Champions League,36.1,13.5,42.3,25.0,0.25,0.13,8.13,0.38,4.6,0.38,0.38,0.0,7.25,1.5,38.2,39.7,0.25,0.0,-0.4,0.25,29.5,21.25,11.0,3.25,0.13,0.13,0.0,0.0,1.1,65.6,0.0,2.5,4.0,5.38,0.38,50.0,45.0,23.0,65.0,66.0,52.0,9.0,43.0,55.0,18.0,87.0,59.0,38.0,59.0,38.0,11.0,26.0,68.0,20.0,12.0,21.0,33.0,28.0,16.0,41.0,55.0,48.0,44.0,85.0,40.0,44.0,26.0,27.0,67.0,54.0
Thibaut Courtois,Goalkeepers,720,2024-2025 Champions League,30.5,7.3,31.8,12.5,0.13,0.38,10.88,1.38,12.6,0.0,0.0,0.0,3.25,1.38,24.6,30.8,0.13,0.0,0.36,0.27,16.9,35.13,9.63,1.63,0.25,0.38,0.13,0.0,1.74,80.4,0.0,4.38,5.75,4.63,0.88,49.0,7.0,26.0,35.0,36.0,18.0,45.0,88.0,91.0,6.0,22.0,58.0,18.0,55.0,49.0,29.0,12.0,62.0,75.0,25.0,3.0,80.0,49.0,13.0,19.0,87.0,98.0,38.0,34.0,86.0,38.0,89.0,70.0,70.0,93.0
Thibaut Courtois,Goalkeepers,900,2022-2023 Champions League,30.0,11.5,42.9,50.0,0.5,0.2,13.4,0.9,6.7,0.5,0.1,0.1,5.4,1.1,22.2,44.4,0.2,0.0,0.55,0.3,27.7,31.6,9.4,2.6,0.0,0.1,0.0,0.1,1.65,79.2,100.0,4.1,5.3,7.1,0.7,47.0,23.0,73.0,73.0,74.0,42.0,57.0,78.0,62.0,19.0,33.0,6.0,36.0,62.0,41.0,59.0,26.0,58.0,92.0,48.0,15.0,69.0,52.0,26.0,74.0,45.0,47.0,79.0,36.0,71.0,74.0,80.0,73.0,97.0,93.0
Thibaut Courtois,Goalkeepers,1080,2020-2021 Champions League,30.3,18.2,33.4,33.3,0.33,0.0,9.67,0.92,9.5,1.75,0.25,0.08,7.08,1.17,22.2,31.8,0.25,0.08,0.19,0.4,24.8,30.83,9.08,2.25,0.0,0.0,0.0,0.0,1.28,64.1,,2.17,3.25,5.67,0.5,38.0,72.0,35.0,71.0,71.0,74.0,33.0,87.0,99.0,85.0,65.0,17.0,62.0,71.0,28.0,37.0,26.0,28.0,62.0,93.0,6.0,65.0,28.0,16.0,84.0,16.0,48.0,49.0,70.0,28.0,,22.0,23.0,80.0,67.0
Thibaut Courtois,Goalkeepers,1230,2021-2022 Champions League,31.4,16.0,50.4,38.5,0.38,0.08,11.92,0.62,5.2,0.92,0.0,0.0,4.69,1.08,28.0,62.3,0.31,0.0,0.35,0.25,26.9,33.46,12.31,3.31,0.0,0.08,0.0,0.08,1.43,80.6,100.0,4.38,5.54,5.69,0.69,51.0,64.0,89.0,79.0,81.0,56.0,54.0,56.0,61.0,56.0,15.0,58.0,19.0,73.0,49.0,84.0,29.0,63.0,84.0,18.0,16.0,89.0,61.0,39.0,76.0,41.0,48.0,86.0,51.0,94.0,76.0,86.0,76.0,85.0,89.0
Thibaut Courtois,Goalkeepers,2070,2024-2025 La Liga,26.9,11.1,37.0,34.8,0.35,0.13,10.83,0.43,4.0,0.57,0.26,0.0,4.65,0.91,15.6,31.8,0.13,0.04,-0.03,0.29,26.2,29.74,6.13,1.61,0.13,0.13,0.0,0.0,0.83,71.9,0.0,1.91,2.78,5.39,0.61,9.0,9.0,26.0,78.0,78.0,40.0,9.0,16.0,29.0,12.0,47.0,66.0,12.0,78.0,12.0,9.0,19.0,36.0,43.0,43.0,2.0,71.0,9.0,5.0,47.0,43.0,45.0,36.0,88.0,50.0,36.0,9.0,12.0,78.0,88.0
Thibaut Courtois,Goalkeepers,2430,2018-2019 La Liga,32.3,14.2,42.6,29.6,0.3,0.11,10.67,0.78,7.3,0.74,0.11,0.0,6.81,1.33,28.4,45.7,0.37,0.0,0.01,0.3,34.4,24.26,10.0,3.44,0.22,0.3,0.04,0.04,1.34,71.2,14.3,2.48,3.85,6.19,0.52,17.0,52.0,11.0,73.0,73.0,67.0,8.0,89.0,98.0,42.0,5.0,75.0,23.0,50.0,14.0,14.0,42.0,81.0,39.0,53.0,17.0,67.0,11.0,11.0,17.0,89.0,95.0,78.0,61.0,45.0,61.0,27.0,36.0,92.0,89.0
Thibaut Courtois,Goalkeepers,2790,2022-2023 La Liga,27.7,15.4,29.5,32.3,0.32,0.03,11.81,1.03,8.7,1.29,0.16,0.0,4.9,0.94,18.4,21.7,0.19,0.0,0.02,0.22,38.8,31.68,6.9,2.68,0.13,0.16,0.0,0.03,0.96,78.8,20.0,2.84,3.81,6.26,0.65,5.0,50.0,2.0,61.0,61.0,86.0,11.0,80.0,89.0,58.0,14.0,67.0,2.0,73.0,8.0,2.0,11.0,80.0,67.0,6.0,61.0,86.0,8.0,8.0,33.0,55.0,38.0,73.0,70.0,86.0,61.0,61.0,39.0,98.0,95.0
Thibaut Courtois,Goalkeepers,3060,2019-2020 La Liga,30.6,14.5,37.7,52.9,0.53,0.12,11.85,0.62,5.2,0.97,0.24,0.0,6.38,0.59,23.4,35.9,0.09,0.0,0.2,0.28,27.1,25.44,8.24,2.24,0.0,0.0,0.0,0.0,0.79,79.2,,2.24,2.82,5.88,0.68,9.0,48.0,9.0,94.0,94.0,35.0,20.0,76.0,81.0,54.0,39.0,85.0,13.0,94.0,6.0,6.0,6.0,74.0,91.0,54.0,6.0,80.0,6.0,2.0,94.0,4.0,44.0,24.0,98.0,94.0,,28.0,2.0,98.0,94.0
Thibaut Courtois,Goalkeepers,3150,2017-2018 Premier League,33.8,13.2,45.3,42.9,0.43,0.06,12.74,0.74,5.8,0.69,0.17,0.0,7.09,0.97,32.0,50.8,0.26,0.06,-0.01,0.29,35.6,27.11,12.29,4.37,0.06,0.06,0.0,0.0,0.9,69.8,0.0,2.11,3.03,6.11,0.57,17.0,44.0,9.0,87.0,87.0,87.0,24.0,46.0,52.0,31.0,17.0,72.0,24.0,83.0,9.0,9.0,20.0,19.0,69.0,48.0,39.0,91.0,20.0,17.0,54.0,28.0,44.0,22.0,91.0,63.0,22.0,17.0,9.0,94.0,83.0
Thibaut Courtois,Goalkeepers,3212,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",27.7,10.9,35.2,37.1,0.36,0.17,11.18,0.67,6.0,0.5,0.2,0.0,4.29,0.9,18.1,29.4,0.11,0.03,0.14,0.27,25.2,30.57,6.78,1.71,0.14,0.17,0.03,0.0,1.04,78.6,0.0,2.72,3.59,5.35,0.7,13.0,10.0,20.0,82.0,83.0,31.0,19.0,30.0,49.0,7.0,27.0,72.0,15.0,94.0,10.0,8.0,4.0,62.0,80.0,22.0,4.0,60.0,8.0,2.0,38.0,61.0,89.0,26.0,86.0,97.0,26.0,33.0,19.0,90.0,98.0
Thibaut Courtois,Goalkeepers,3240,2021-2022 La Liga,28.8,15.5,34.3,44.4,0.44,0.06,12.97,0.58,4.5,0.86,0.19,0.03,5.53,0.81,20.3,30.7,0.08,0.0,0.12,0.25,29.5,26.0,6.97,2.06,0.06,0.08,0.0,0.03,0.93,77.5,33.3,2.53,3.33,5.22,0.72,9.0,52.0,9.0,89.0,89.0,88.0,23.0,30.0,48.0,27.0,16.0,16.0,5.0,95.0,5.0,5.0,5.0,73.0,98.0,29.0,9.0,73.0,2.0,2.0,84.0,16.0,43.0,45.0,77.0,95.0,71.0,52.0,27.0,80.0,98.0
